"last_name, first_name","player_id","year","pa","k_percent","bb_percent","woba","xwoba","sweet_spot_percent","barrel_batted_rate","hard_hit_percent","avg_best_speed","avg_hyper_speed","whiff_percent","swing_percent"
"Maybin, Cameron",457727,2020,101,24.8,6.9,".302",".298",26.5,5.9,35.3,"98.322610294","93.40143",31.3,45
"Turner, Justin",457759,2020,175,14.9,10.3,".376",".403",40.8,11.2,44,"99.373362258","94.028252339",20.5,42.9
"Bruce, Jay",457803,2020,103,23.3,6.8,".297",".322",31.9,9.7,38.9,"100.006678056","94.070415694",28.8,53.8
"Votto, Joey",458015,2020,223,19.3,16.6,".347",".369",36.4,9.1,35.7,"98.39738875","93.296095944",22.5,36.2
"Gardner, Brett",458731,2020,158,22.2,16.5,".332",".327",35.4,5.2,36.5,"98.883051489","93.849728602",24.6,37.4
"Joyce, Matt",459964,2020,148,27.7,13.5,".310",".310",36.8,3.4,32.2,"96.427068837","92.39910407",33.1,43.7
"Braun, Ryan",460075,2020,141,19.1,5,".322",".342",35.9,11.7,40.8,"100.284152353","94.491149604",28.8,52.4
"Butera, Drew",460077,2020,43,25.6,4.7,".176",".152",16.7,0,16.7,"93.383943333","90.784798276",27.2,49.7
"Gordon, Alex",460086,2020,184,20.1,9.8,".275",".301",34.1,3.2,25.4,"96.317651311","92.159319426",23.1,47.2
"Kemp, Matt",461314,2020,132,31.1,11.4,".322",".321",38.2,7.9,28.9,"96.947643421","92.483759605",36.3,43.9
"Andrus, Elvis",462101,2020,111,13.5,7.2,".255",".295",28.4,5.7,37.5,"98.369457273","93.535145517",19.5,46.1
"Cervelli, Francisco",465041,2020,62,22.6,12.9,".351",".353",38.5,7.7,38.5,"99.550915789","93.925646579",29.7,41.4
"Sandoval, Pablo",467055,2020,94,20.2,8.5,".252",".292",28.8,3,51.5,"102.788208788","96.272237538",30.5,53.5
"Ramos, Wilson",467092,2020,155,20,6.5,".297",".316",26.8,7.1,42,"101.041723929","94.832569732",25.9,54.8
"Santana, Carlos",467793,2020,255,16.9,18.4,".316",".372",32.3,6.7,36.6,"99.260366296","93.650599074",20.6,36.3
"Mercer, Jordy",474568,2020,22,9.1,9.1,".224",".256",16.7,0,16.7,"92.112274444","90.528096111",19.4,36.7
"Belt, Brandon",474832,2020,179,20.1,16.8,".427",".422",40.7,16.8,46.9,"101.297268571","95.273395045",23.3,43.1
"Smoak, Justin",475253,2020,132,31.8,7.6,".265",".260",33.3,3.8,39.7,"98.890258974","93.926609103",31.4,43.1
"Avila, Alex",488671,2020,62,35.5,17.7,".305",".324",51.9,3.7,40.7,"100.47735","94.469737037",35.1,35.2
"Brantley Jr., Michael",488726,2020,187,15,9.1,".362",".325",34.5,4.9,37.3,"98.251374648","93.415636667",16.3,39.9
"Castro, Jason",488771,2020,92,35.9,13,".294",".352",42.6,14.9,55.3,"101.989992083","96.275482766",34.5,42.1
"Morrison, Logan",489149,2020,28,28.6,10.7,".221",".279",35.3,5.9,41.2,"97.9995875","92.99979375",31,44.6
"Cespedes, Yoenis",493316,2020,34,44.1,5.9,".267",".304",50,12.5,50,"100.3107075","94.262919375",33.3,48.9
"Gurriel Jr., Yuli",493329,2020,230,11.7,5.2,".281",".318",34.4,3.7,36.5,"98.527696064","93.454652781",15.6,48.8
"Rojas, Miguel",500743,2020,143,12.6,11.2,".379",".330",38.3,0.9,30.8,"97.052507358","92.736485905",17.3,39.1
"Escobar, Eduardo",500871,2020,222,18.5,6.8,".257",".306",34.8,5.5,31.7,"97.095200488","92.633428037",21.6,51.4
"Martínez, José A.",500874,2020,98,27.6,10.2,".248",".288",31.1,4.9,32.8,"97.859365484","93.02302377",28.2,44.2
"Adrianza, Ehire",501303,2020,101,22.8,10.9,".257",".279",33.3,3,24.2,"94.4003","91.307237656",18,46.6
"Almonte, Abraham",501659,2020,13,30.8,15.4,".175",".203",28.6,0,14.3,"89.251925","90.360081429",23.8,52.5
"Davis, Khris",501981,2020,99,26.3,10.1,".284",".320",38.3,8.3,31.7,"98.013347","93.106981167",33,53.3
"Pham, Tommy",502054,2020,125,21.6,12,".284",".353",22,7.3,50,"102.55278225","96.2102395",27.2,38.3
"Martinez, J.D.",502110,2020,237,24.9,9.3,".290",".318",39.6,11,41.6,"99.85455974","94.246308758",28.1,51.9
"Reddick, Josh",502210,2020,210,20,9.5,".304",".303",34.7,4.8,29.3,"96.145119315","92.092886986",22.6,46.5
"Freeman, Mike",502273,2020,43,25.6,7,".275",".254",42.9,0,17.9,"94.986308571","91.629592963",32.1,56.9
"Dyson, Jarrod",502481,2020,66,16.7,6.1,".192",".229",23.5,0,17.6,"92.603483333","90.706359149",20.3,47.6
"Murphy, Daniel",502517,2020,132,15.9,5.3,".259",".267",35.9,4.9,25.2,"95.442756923","91.766669709",14.2,53.4
"Goldschmidt, Paul",502671,2020,231,18.6,16,".387",".396",42.3,10.7,40.9,"99.2678272","93.874685503",23.7,40.6
"Gonzalez, Marwin",503556,2020,199,20.6,8.5,".269",".314",31.9,5.1,38.4,"98.202361739","93.451501168",23.5,43
"León, Sandy",506702,2020,81,25.9,17.3,".259",".301",37.8,4.4,28.9,"96.804026818","92.536512093",30,42.7
"Altuve, Jose",514888,2020,210,18.6,8.1,".278",".288",24.8,4.6,33.3,"97.480630811","92.777053741",20.2,50
"Hernández, César",514917,2020,261,21.8,9.2,".335",".330",37.3,4,37.3,"98.999012093","93.787809064",19.8,43.6
"Segura, Jean",516416,2020,217,20.7,10.6,".333",".318",31.8,6.1,38.5,"99.748813288","93.958321438",22.4,46.8
"Castro, Starlin",516770,2020,63,20.6,4.8,".320",".288",27.7,4.3,29.8,"97.052031667","92.675780638",22,46.9
"Marte, Starling",516782,2020,250,16.4,4.8,".333",".326",30.3,6.4,30.3,"97.604057802","92.829315028",25.4,52.7
"Colón, Christian",518568,2020,24,12.5,4.2,".154",".181",10,0,20,"88.42133","90.2450425",2.4,51.2
"d'Arnaud, Travis",518595,2020,184,27.2,8.7,".392",".385",42.2,11.2,57.8,"103.400702414","96.99885113",30.9,50.3
"Dietrich, Derek",518618,2020,75,28,12,".351",".376",47.5,12.5,35,"98.4022665","93.264354",33.1,47.7
"Donaldson, Josh",518626,2020,102,23.5,17.6,".362",".347",24.1,6.9,53.4,"101.249017586","95.821457544",34.5,39.4
"Freeman, Freddie",518692,2020,262,14.1,17.2,".456",".466",49.2,14.7,54.2,"101.812650227","95.798406705",20.1,48.2
"Grandal, Yasmani",518735,2020,194,29.9,15.5,".338",".327",38.1,7.6,43.8,"99.928859811","94.403731524",30.7,34.1
"Heyward, Jason",518792,2020,181,20.4,16.6,".368",".381",42,4.5,40.2,"99.349426786","93.800858304",23.7,37
"LeMahieu, DJ",518934,2020,216,9.7,8.3,".429",".366",29.7,2.9,45.7,"100.540551744","94.953852733",11.2,44.1
"Moreland, Mitch",519048,2020,152,21.1,9.9,".372",".335",31.7,14.4,40.4,"99.371440577","93.901631942",31.3,46.7
"Moustakas, Mike",519058,2020,163,22.1,11,".340",".335",36.2,9.5,40,"100.011511887","94.258664667",24.4,47.9
"Rizzo, Anthony",519203,2020,243,15.6,11.5,".326",".355",34.7,7.8,34.7,"99.57215061","93.849255427",19.3,42.5
"Romine, Austin",519222,2020,135,34.8,3,".253",".231",33.3,4.8,47.6,"101.262716667","94.970409639",29.9,53.5
"Sogard, Eric",519299,2020,128,15.6,8.6,".254",".290",43.8,0,14.6,"92.238561458","90.314033474",9.5,38.1
"Souza Jr., Steven",519306,2020,31,48.4,12.9,".262",".214",33.3,8.3,50,"99.854233333","94.239453333",43.5,44
"Stanton, Giancarlo",519317,2020,94,28.7,16,".379",".413",38.8,18.4,51,"108.1671016","98.585679592",32.7,36.1
"Thames, Eric",519346,2020,140,30,10,".276",".305",35.8,6.2,46.9,"99.448036585","93.906994568",29.2,48.4
"Vogt, Stephen",519390,2020,81,22.2,9.9,".235",".257",23.6,3.6,30.9,"97.007221852","92.504436667",19.4,45.4
"Galvis, Freddy",520471,2020,159,18.9,8.2,".312",".301",27,4.5,27.9,"96.518537593","92.396665981",26.5,45.1
"Perez, Salvador",521692,2020,156,23.1,1.9,".410",".406",41.7,13.9,47,"101.097460351","95.13199885",26.9,58.8
"Forsythe, Logan",523253,2020,38,31.6,10.5,".205",".301",45.5,13.6,36.4,"97.812915455","93.141066818",38,33.3
"Flores, Wilmer",527038,2020,213,16.9,6.1,".347",".309",37.4,6.1,34.4,"97.808676707","93.175661718",17.8,48
"Puello, César",527049,2020,11,18.2,18.2,".405",".318",0,0,42.9,"103.510053333","96.846321667",14.3,40
"García, Avisaíl",541645,2020,207,23.7,9.7,".296",".317",37.1,3.8,37.1,"99.290871364","93.692910455",34.7,54.6
"Inciarte, Ender",542255,2020,131,19.1,9.2,".233",".253",29.8,1.1,6.4,"89.363368511","89.425554409",24.3,48.1
"Ozuna, Marcell",542303,2020,267,22.5,14.2,".444",".434",39.1,15.4,54.4,"103.534352941","96.562612663",31.4,46.3
"Villar, Jonathan",542340,2020,207,26.1,9.2,".266",".261",18.7,1.5,35.8,"99.470722344","93.853135313",32,51.6
"Santana, Danny",542454,2020,63,38.1,11.1,".230",".281",28.1,9.4,46.9,"100.003693125","94.520680938",40.8,48.1
"Aguilar, Jesús",542583,2020,216,18.5,10.6,".347",".345",37.5,7.2,37.5,"99.078188947","93.762450461",22.3,47.3
"Berti, Jon",542932,2020,149,24.8,15.4,".337",".323",32.6,3.5,33.7,"98.26145881","93.203116988",19.5,35
"Crawford, Brandon",543063,2020,193,24.4,7.8,".334",".309",35.4,9.4,39.4,"98.74086254","93.673056111",31.5,54.6
"Cron, C.J.",543068,2020,52,30.8,17.3,".376",".361",34.6,19.2,34.6,"100.522565385","94.442488462",31.3,46
"Dickerson, Alex",543105,2020,170,17.6,9.4,".394",".356",30.3,10.7,44.3,"101.065423607","94.709296281",23.3,50.2
"Gomes, Yan",543228,2020,119,18.5,5,".332",".338",38.9,5.6,37.8,"97.909945778","93.332021573",22.4,49.6
"Grossman, Robbie",543257,2020,192,19.8,10.9,".351",".328",33.6,5.5,37.5,"98.280297813","93.396949921",18.4,43.4
"Harrison, Josh",543281,2020,91,13.2,6.6,".335",".362",33.3,4.3,23.2,"94.356538235","91.259115588",22.7,54
"Hicks, Aaron",543305,2020,211,18,19.4,".351",".374",29.8,6.9,38.2,"99.738009846","93.99654093",27.9,39.4
"Higashioka, Kyle",543309,2020,48,22.9,0,".319",".312",35.1,13.5,29.7,"98.003952222","93.037012778",23.2,53.4
"Hosmer, Eric",543333,2020,156,17.9,5.8,".359",".366",33.3,10.3,47,"102.042935","95.392185517",20.2,50.4
"Kipnis, Jason",543401,2020,135,30.4,13.3,".326",".282",28,9.3,30.7,"97.028039459","92.51401973",26.6,40
"Lavarnway, Ryan",543432,2020,11,18.2,0,".321",".284",33.3,0,22.2,"93.183136","90.915524444",9.5,47.7
"McCann, James",543510,2020,111,27,7.2,".378",".343",40.6,8.7,47.8,"100.167534286","94.613759565",29.2,47
"Miller, Brad",543543,2020,171,26.9,14.6,".349",".377",33,13.4,43.3,"100.674943878","94.479301237",35.7,39.7
"Nola, Austin",543592,2020,184,18.5,9.8,".352",".361",40.3,7.8,43.4,"99.895058462","94.446211628",20.1,40.4
"Rendon, Anthony",543685,2020,232,13.4,16.4,".395",".390",39.2,6.3,40.5,"98.602933924","93.634717389",14.7,40.5
"Semien, Marcus",543760,2020,236,21.2,10.6,".299",".287",32.9,5,28.6,"96.361638375","92.211459874",23.3,44.1
"Shaw, Travis",543768,2020,180,27.8,8.9,".310",".323",34.2,7.9,44.7,"101.517883509","95.057627105",29.1,47
"Springer III, George",543807,2020,222,17.1,10.8,".379",".405",35.3,12.4,42.5,"101.012866184","94.708160132",25.3,47.7
"Strange-Gordon, Dee",543829,2020,82,15.9,6.1,".226",".262",30.6,0,4.8,"89.146935667","89.19379678",18.3,53.3
"Vázquez, Christian",543877,2020,189,22.8,8.5,".346",".281",33.1,4.6,40,"98.429126154","93.35878876",22.9,47.6
"Wong, Kolten",543939,2020,208,14.4,9.6,".305",".286",31.2,0.6,26.6,"95.584306892","91.793051554",15.8,43.9
"Gregorius, Didi",544369,2020,237,11.8,6.3,".348",".311",35.3,4.2,27.9,"96.139141064","92.158376631",19,53.5
"Garcia, Leury",544725,2020,63,14.3,6.3,".326",".327",26,6,26,"95.9552068","91.9776034",21.3,47.8
"Vargas, Ildemaro",545121,2020,54,18.5,3.7,".229",".228",23.8,2.4,28.6,"96.00784","92.045155952",19,42.4
"Grichuk, Randal",545341,2020,231,21.2,5.6,".334",".333",27.2,11.2,39.6,"100.547348929","94.472173234",23.1,51.7
"Marisnick, Jake",545350,2020,34,29.4,2.9,".402",".238",30.4,4.3,30.4,"98.010124545","93.005062273",31.9,53.9
"Stassi, Max",545358,2020,105,20,10.5,".370",".390",31.9,11.1,41.7,"101.027561944","95.079565352",26.5,47
"Trout, Mike",545361,2020,241,23.2,14.5,".407",".428",36.1,15,55.1,"103.522413333","96.756365347",19.5,36.7
"Alford, Anthony",546990,2020,29,27.6,3.4,".306",".228",15,5,30,"96.064952","92.1454295",44.6,51.9
"Almora Jr., Albert",546991,2020,34,26.5,8.8,".223",".211",14.3,0,28.6,"95.768248182","92.401555238",32.8,46.2
"Ruiz, Rio",547004,2020,204,22.5,8.3,".303",".277",27.7,8.5,39,"99.181741429","93.707106906",27.3,52
"Delmonico, Nicky",547170,2020,22,9.1,9.1,".184",".202",22.2,5.6,5.6,"87.940236667","90.003841667",7.8,53.1
"Wolters, Tony",547172,2020,109,27.5,5.5,".249",".294",40.3,0,20.8,"94.049699118","91.069196912",27.4,43.4
"Harper, Bryce",547180,2020,244,17.6,20.1,".400",".454",33.3,17.3,50.7,"104.136840278","96.785819375",28.6,45.9
"Pérez, Roberto",547379,2020,110,34.5,10,".228",".267",23.7,3.4,32.2,"97.983947667","93.088332542",29.4,36.4
"Abreu, José",547989,2020,262,22.5,6.9,".411",".399",37.4,14.3,53.3,"104.315308571","96.898123022",30.1,48.5
"Díaz, Elias",553869,2020,73,20.5,6.8,".281",".309",34,11.3,41.5,"100.286690741","94.319451887",27.9,51.9
"Narváez, Omar",553882,2020,126,31,12.7,".262",".269",36.2,7.2,21.7,"91.751160571","90.352955652",29.5,49
"Astudillo, Willians",553902,2020,16,12.5,0,".311",".247",35.7,7.1,35.7,"97.689142857","93.001067857",17.2,70.7
"Suárez, Eugenio",553993,2020,231,29,13,".332",".342",29.5,14.4,44.7,"101.191154545","94.886730076",31.7,41.7
"Polanco, Gregory",570256,2020,174,37.4,7.5,".232",".301",36.8,12.6,51.6,"103.372398125","96.619252842",42.8,51.4
"Santana, Domingo",570267,2020,84,29.8,15.5,".271",".307",26.7,6.7,33.3,"100.589733913","94.434752889",27.6,46.1
"González, Erik",570481,2020,193,26.4,4.1,".262",".293",33.6,6.7,44,"100.617211515","94.399348561",32,53.4
"Urshela, Gio",570482,2020,174,14.4,10.3,".365",".379",38.5,6.9,40.8,"100.173467538","94.611012713",20.3,48.2
"Sánchez, Yolmer",570560,2020,21,23.8,23.8,".480",".393",36.4,18.2,54.5,"98.431993333","93.690178182",25.8,31.3
"Schoop, Jonathan",570731,2020,177,22,4.5,".340",".300",26.4,5.6,33.6,"100.202616935","94.106945887",27.8,56.6
"Adams, Matt",571431,2020,51,35.3,3.9,".240",".258",32.3,9.7,45.2,"99.699625625","94.539352258",29.7,53.1
"Arenado, Nolan",571448,2020,201,10,7.5,".308",".288",27.1,5.4,33.7,"98.207786506","93.152140723",17.9,48.1
"Barnhart, Tucker",571466,2020,110,25.5,10.9,".296",".315",35.7,7.1,18.6,"94.933612647","91.521144925",24.7,43.6
"Davidson, Matt",571602,2020,47,27.7,8.5,".268",".339",36.7,16.7,56.7,"101.299384","95.885777",27.8,48.5
"Farmer, Kyle",571657,2020,70,18.6,7.1,".290",".347",37.3,5.9,45.1,"98.7492356","93.8489568",25,44.3
"Goodwin, Brian",571718,2020,164,32.9,10.4,".305",".298",41.3,10.9,41.3,"99.35149587","94.073766739",33.7,40
"Hamilton, Billy",571740,2020,36,19.4,5.6,".172",".236",48.1,3.7,7.4,"90.58252","89.61649",20.8,61.5
"Hernández, Enrique",571771,2020,148,20.9,4.1,".290",".290",26.6,7.3,43.1,"99.651990545","93.954831376",24.5,50
"Holt, Brock",571788,2020,106,22.6,8.5,".253",".265",27.8,1.4,18.1,"93.549179444","90.837542817",19.7,41.8
"Lamb, Jake",571875,2020,99,25.3,8.1,".281",".328",36.5,7.9,50.8,"100.316553438","94.67103619",26.6,43.6
"Muncy, Max",571970,2020,248,24.2,15.7,".316",".360",29,12.4,40,"99.706862329","94.042931517",26.8,36.6
"Murphy, John Ryan",571974,2020,63,44.4,6.3,".199",".261",38.7,9.7,38.7,"99.050449333","93.648165333",44.6,49.4
"Myers, Wil",571976,2020,218,25.7,8.3,".400",".396",40.8,14.8,45.8,"101.631815571","95.352673957",25.9,42.6
"Naquin, Tyler",571980,2020,141,28.4,3.5,".268",".326",34.7,9.5,51.6,"101.847519574","95.826063511",31.1,57.2
"Owings, Chris",572008,2020,44,25,6.8,".326",".253",23.3,3.3,30,"97.146124667","92.769773",34.5,54.2
"Phegley, Josh",572033,2020,18,16.7,5.6,".189",".238",15.4,7.7,7.7,"89.419242857","89.715331538",20,42.9
"Piscotty, Stephen",572039,2020,171,31,5.3,".273",".293",34.3,6.5,39.8,"99.177777778","93.835064299",33.7,59
"Pollock, AJ",572041,2020,210,21.4,5.7,".364",".345",37.9,10.5,43.1,"100.207984474","94.434710861",24.7,47.7
"Seager, Kyle",572122,2020,248,13.3,12.9,".338",".365",30.7,10.2,39.8,"98.417159318","93.543557614",20.4,40.3
"Taylor, Michael A.",572191,2020,99,27.3,6.1,".287",".325",27.7,15.4,36.9,"99.556332188","93.990519841",28.4,49.4
"Voit III, Luke",572228,2020,234,23.1,7.3,".393",".389",37.5,13.1,40,"100.684343544","94.623051203",27.6,52.1
"Walker, Christian",572233,2020,243,20.6,7.8,".339",".339",34.5,6.4,48.5,"101.908890353","95.476667059",27.1,51.8
"Zunino, Mike",572287,2020,84,44,7.1,".261",".288",36.8,18.4,39.5,"102.044190526","95.184727632",40.2,46.9
"Goins, Ryan",572365,2020,10,10,10,".070",".318",25,12.5,37.5,"98.49999","94.32929375",7.1,35
"Carpenter, Matt",572761,2020,169,28.4,13.6,".293",".330",44.6,9.8,36.3,"97.452524565","92.894545055",33.1,39.4
"Dickerson, Corey",572816,2020,210,16.7,7.1,".308",".305",25.8,5.7,30.8,"97.061493671","92.538034367",25.7,53.4
"Dozier, Brian",572821,2020,16,31.3,6.3,".154",".262",40,0,10,"94.561004","91.79684",10.5,38
"Garneau, Dustin",572863,2020,46,32.6,13,".256",".273",32,4,28,"97.1857625","93.212653478",38.2,43.2
"Ruf, Darin",573131,2020,100,23,13,".379",".353",34.4,9.4,43.8,"101.270960625","94.989903175",26.4,41.5
"Yastrzemski, Mike",573262,2020,225,24.4,13.3,".407",".364",35,10.9,42.3,"99.26844913","93.715521022",24.7,39.1
"Contreras, Willson",575929,2020,225,25.3,8.9,".336",".353",35.8,10.4,47.8,"102.281617612","95.465128571",33.8,47.9
"Gyorko, Jedd",576397,2020,135,28.1,11.1,".351",".357",35.8,16,43.2,"99.834024634","94.201654691",31.8,42.2
"Iglesias, Jose",578428,2020,150,11.3,2,".407",".387",43.7,3.2,36.5,"99.091504762","93.67587496",14.5,48.5
"Hechavarría, Adeiny",588751,2020,63,19,6.3,".271",".244",21.3,0,23.4,"95.438917083","91.981336596",20.3,60.3
"Osuna, José",591741,2020,82,19.5,4.9,".273",".330",37.1,12.9,41.9,"100.26763871","94.394723548",28.1,51.9
"Bryant, Kris",592178,2020,147,27.2,8.2,".285",".284",34.1,5.5,31.9,"97.598074348","92.857641209",29.5,47.5
"Canha, Mark",592192,2020,243,22.2,15.2,".351",".359",37.3,7.7,39.4,"98.907806143","93.708491143",24,38
"Casali, Curt",592200,2020,93,31.2,15.1,".372",".308",40.4,6.4,42.6,"97.8239675","93.437627872",27.9,40
"Castellanos, Nick",592206,2020,242,28.5,7.9,".329",".375",39.3,16,46.7,"100.5504196","94.703394832",34.2,51.8
"DeShields, Delino",592261,2020,120,24.2,7.5,".280",".267",30.5,1.2,19.5,"94.494197027","91.328620274",28.3,45.8
"Drury, Brandon",592273,2020,49,18.4,4.1,".162",".267",34.2,5.3,26.3,"95.519291053","91.785742632",18.4,52.1
"Gamel, Ben",592325,2020,127,30.7,10.2,".313",".330",49.3,6.7,32,"98.071671053","93.106892133",28.6,42.3
"Goodrum, Niko",592348,2020,179,38.5,10.1,".262",".265",34.8,9.8,40.2,"98.879519348","93.764511522",38.6,44.5
"Holaday, Bryan",592407,2020,33,27.3,6.1,".187",".217",36.4,0,27.3,"94.738460909","91.414544545",26.4,43.4
"Jones, JaCoby",592444,2020,108,31.5,6.5,".358",".321",35.9,10.9,45.3,"101.511388125","94.944766719",33.3,41.3
"Judge, Aaron",592450,2020,114,28.1,8.8,".375",".378",36.2,11.6,40.6,"102.650065882","95.97210194",33.5,42.9
"Machado, Manny",592518,2020,254,14.6,10.2,".391",".385",34.6,11,43.5,"102.695949158","95.565070368",21.7,46.7
"Marmolejos, José",592530,2020,115,27.8,6.1,".287",".317",33.3,12,45.3,"102.137787027","95.495565676",33,44.4
"Moran, Colin",592567,2020,200,26,9.5,".340",".350",32.3,13.4,47.2,"102.613770159","95.95598352",28,49.9
"Payton, Mark",592622,2020,20,25,10,".220",".196",0,7.7,15.4,"92.284772857","90.307185385",31.1,54.2
"Pederson, Joc",592626,2020,138,24.6,8,".297",".335",26.4,10.3,44.8,"102.21910881","95.755030119",30.9,47.1
"Ravelo, Rangel",592660,2020,41,14.6,9.8,".233",".270",32.3,6.5,32.3,"95.0244125","91.783774516",28.7,50.3
"Realmuto, J.T.",592663,2020,195,24.6,8.2,".361",".356",32.8,13.6,42.4,"101.277934921","95.12123304",29.8,45.3
"Renfroe, Hunter",592669,2020,139,26.6,10.1,".277",".318",23.3,10.5,39.5,"100.863480714","94.643645301",32.1,41.6
"Rosario, Eddie",592696,2020,231,14.7,8.2,".333",".318",30.3,6.2,35.4,"97.149699091","92.643316171",22.6,51.9
"Simmons, Andrelton",592743,2020,127,12.6,6.3,".313",".262",27.5,0,31.4,"96.378568235","92.209658725",16.2,47.1
"Williams, Mason",592863,2020,18,50,0,".136",".182",33.3,0,22.2,"93.49072","91.0504",41.5,59.4
"Yelich, Christian",592885,2020,247,30.8,18.6,".343",".378",32.3,12.1,55.6,"103.843596557","97.02065123",33.6,34.6
"Merrifield, Whit",593160,2020,265,12.5,4.5,".329",".336",39.8,5.1,27.3,"95.855324206","91.961579112",16.3,49.3
"Bogaerts, Xander",593428,2020,225,18.2,9.3,".368",".340",31.3,8.6,36.8,"99.721139136","94.010233642",23,43.6
"Bonifacio, Jorge",593528,2020,94,27.7,5.3,".266",".255",32.8,3.3,27.9,"95.278248065","91.698781803",32.7,53.8
"Alberto, Hanser",593643,2020,231,13,2.2,".301",".261",32.6,1,20.7,"93.472612717","90.856123497",16.9,62.9
"Polanco, Jorge",593871,2020,226,15.5,5.8,".289",".304",39,2.8,33.3,"96.651106591","92.358275714",16.8,43.7
"Sanó, Miguel",593934,2020,205,43.9,8.8,".317",".326",31.3,22.9,57.3,"107.128241875","98.788112737",42.6,47.3
"Difo, Wilmer",594694,2020,18,22.2,16.7,".165",".294",45.5,0,27.3,"95.25042","91.980303636",23.8,50.6
"Calhoun, Kole",594777,2020,228,21.9,12.3,".362",".379",36.1,11.8,38.2,"99.503862113","93.982617872",32.7,46.8
"Duvall, Adam",594807,2020,209,25.8,7.2,".348",".342",30.7,13.9,40.1,"100.670608824","94.472182941",27.1,49
"Eaton, Adam",594809,2020,176,18.2,6.8,".287",".303",30.5,4.6,38.2,"98.916617419","93.580895285",16.6,50.7
"Garcia, Greg",594824,2020,71,25.4,9.9,".243",".239",26.1,0,10.9,"91.431753","89.94591575",17.6,37.4
"Gosselin, Phil",594838,2020,102,26.5,9.8,".313",".295",36.9,6.2,29.2,"97.572053438","92.825179219",25.3,40.7
"Kiermaier, Kevin",595281,2020,159,26.4,12.6,".301",".325",28.1,6.3,41.7,"99.416378542","93.734220104",30.1,46.9
"Knapp, Andrew",595284,2020,89,21.3,16.9,".372",".366",40.7,7.4,33.3,"97.317323077","92.658988462",30.4,46.7
"Riddle, JT",595375,2020,69,18.8,2.9,".174",".253",16.7,3.7,27.8,"97.442305385","92.985743846",26.5,55.7
"Wallach, Chad",595453,2020,48,25,6.3,".278",".262",27.3,9.1,27.3,"97.10843875","92.631435938",29.2,47.1
"Alfaro, Jorge",595751,2020,100,36,4,".271",".283",31.6,7,49.1,"101.913430345","95.777867895",41.7,60.2
"Profar, Jurickson",595777,2020,202,13.9,7.4,".335",".338",35.5,3.2,27.7,"96.940536711","92.4870825",20.1,47.1
"Báez, Javier",595879,2020,235,31.9,3,".256",".275",24.8,8.1,40.3,"101.31207375","94.809897708",38.2,53.2
"Cave, Jake",595909,2020,123,35.8,4.1,".293",".272",27.5,4.3,39.1,"98.498719412","93.344703088",39.6,47.6
"Evans, Phillip",595943,2020,45,15.6,11.1,".409",".331",31.3,3.1,34.4,"98.32251875","93.173426563",35.1,46.5
"Gallagher, Cam",595956,2020,60,18.3,10,".344",".297",37.2,0,23.3,"93.216440952","90.779027857",21.8,41.4
"Hedges, Austin",595978,2020,83,27.7,7.2,".232",".277",26.9,7.7,38.5,"100.062976522","94.531120435",24.3,40.6
"Heineman, Scott",595981,2020,54,20.4,3.7,".197",".241",26.8,4.9,31.7,"97.009727619","92.674860732",24.5,51.3
"Lindor, Francisco",596019,2020,266,15.4,9,".324",".346",36.5,5.6,41.1,"99.684694433","94.059685052",20.3,48.9
"Odor, Rougned",596059,2020,148,31.8,4.7,".259",".282",28,11.8,32.3,"98.444349556","93.290596742",25.7,50.5
"Slater, Austin",596103,2020,104,21.2,15.4,".395",".416",45.3,14.1,45.3,"100.741879063","94.676060794",25.3,41.3
"Smith Jr., Dwight",596105,2020,72,26.4,9.7,".289",".263",22.2,6.7,44.4,"100.445651818","94.579213636",26.5,40.8
"Story, Trevor",596115,2020,259,24.3,9.3,".370",".335",40.1,8.7,41.3,"100.396057209","94.467090526",25.7,45.8
"Stubbs, Garrett",596117,2020,10,0,0,".098",".229",30,0,0,"91.453946","89.944114444",25,66.7
"Vogelbach, Daniel",596129,2020,136,24.3,14.7,".317",".335",29.3,8.5,41.5,"100.374978537","94.433077654",22.2,33.7
"Sánchez, Gary",596142,2020,178,36,10.1,".271",".314",29.3,17.4,50,"103.997915652","96.672059451",34,43.7
"Kepler, Max",596146,2020,196,18.4,11.2,".328",".340",30.9,5.1,38.2,"99.204226765","93.676104222",21.2,44.8
"Quinn, Roman",596451,2020,116,33.6,4.3,".254",".245",22.9,2.9,25.7,"97.427669667","92.793730339",30.1,52
"Franco, Maikel",596748,2020,243,15.6,6.6,".329",".307",33.3,5.8,38.6,"100.224684468","94.175420214",24.6,49.9
"Choi, Ji Man",596847,2020,145,24.8,13.8,".316",".276",30.3,3.4,39.3,"99.950294091","94.229662414",31.7,44.5
"Bradley Jr., Jackie",598265,2020,217,22.1,10.6,".352",".301",28.5,7.6,36.4,"98.602853571","93.472785429",26.1,45.3
"La Stella, Tommy",600303,2020,228,5.3,11.8,".355",".348",32.1,4.8,28.3,"96.273957849","92.214603892",11.2,38.1
"Severino, Pedro",600474,2020,178,22.5,9,".312",".337",36.4,7.4,31.4,"99.0569","93.575382269",28.2,45.9
"Núñez, Renato",600524,2020,216,29.6,7.9,".347",".315",37.9,12.1,36.4,"98.851627273","93.444118636",30.1,52.1
